,popularity,id,vote_count,vote_average,title,release_date,original_language,genre_ids,Unnamed: 0,movie,year,pg_rating,imdb_id,runtime,genre,metascore,imdb_rating,votes,gross_us
286,28.087,391,2565,7.9,A Fistful of Dollars,1964-01-18,it,['Western'],480,A Fistful of Dollars,1964,R,58461,99,"Action, Drama, Western",65.0,8.0,195139,14.50
287,19.462,31011,4352,7.9,Mr. Nobody,2009-11-06,en,"['Science Fiction', 'Drama', 'Romance', 'Fantasy']",837,Mr. Nobody,2009,R,485947,141,"Drama, Fantasy, Romance",63.0,7.8,213696,0.00
288,24.325,152601,10340,7.9,Her,2013-12-18,en,"['Drama', 'Science Fiction', 'Romance']",408,Her,2013,R,1798709,126,"Drama, Romance, Sci-Fi",90.0,8.0,530801,25.57
289,26.926,37797,1067,7.9,Whisper of the Heart,1995-07-15,ja,"['Animation', 'Drama', 'Family']",891,Whisper of the Heart,1995,G,113824,111,"Animation, Drama, Family",75.0,7.9,50212,--
290,19.114,235,3771,7.9,Stand by Me,1986-08-08,en,"['Crime', 'Drama']",292,Stand by Me,1986,R,92005,89,"Adventure, Drama",75.0,8.1,358975,52.29
291,30.966,313369,12524,7.9,La La Land,2016-11-29,en,"['Comedy', 'Drama', 'Music', 'Romance']",123,La La Land,2016,PG-13,3783958,128,"Comedy, Drama, Music",94.0,8.0,494458,151.10
292,34.184,399174,3057,7.9,Isle of Dogs,2018-03-23,en,"['Adventure', 'Comedy', 'Animation']",383,Isle of Dogs,2018,PG-13,5104604,101,"Animation, Adventure, Comedy",82.0,7.9,135352,32.02
293,16.925,13398,499,7.9,Tokyo Godfathers,2003-12-29,ja,"['Animation', 'Drama']",798,Tokyo Godfathers,2003,PG-13,388473,92,"Animation, Adventure, Comedy",73.0,7.8,30364,0.13
294,28.796,949,4332,7.9,Heat,1995-12-15,en,"['Action', 'Crime', 'Drama', 'Thriller']",243,Heat,1995,R,113277,170,"Crime, Drama, Thriller",76.0,8.2,568188,67.44
295,23.551,393,9957,7.9,Kill Bill: Vol. 2,2004-04-16,en,"['Action', 'Crime', 'Thriller']",247,Kill Bill: Vol. 2,2004,R,378194,137,"Action, Crime, Thriller",83.0,8.0,674869,66.21
296,23.987,115,7654,7.9,The Big Lebowski,1998-03-06,en,"['Comedy', 'Crime']",461,The Big Lebowski,1998,R,118715,117,"Comedy, Crime, Sport",71.0,8.1,722011,17.50
297,9.587,11293,384,7.9,Paper Moon,1973-05-09,en,"['Comedy', 'Crime', 'Drama']",386,Paper Moon,1973,PG,70510,102,"Comedy, Crime, Drama",77.0,8.1,41695,30.93
298,9.453,851,305,7.9,Brief Encounter,1945-11-24,en,"['Drama', 'Romance']",980,Brief Encounter,1945,Not Rated,37558,86,"Drama, Romance",92.0,8.0,34968,--
299,22.641,275,5134,7.9,Fargo,1996-03-08,en,"['Crime', 'Drama', 'Thriller']",419,Fargo,1996,R,116282,98,"Crime, Drama, Thriller",85.0,8.1,607690,24.61
300,11.107,20334,281,7.9,The Shop Around the Corner,1940-01-10,en,"['Comedy', 'Romance']",782,The Shop Around the Corner,1940,Not Rated,33045,99,"Comedy, Drama, Romance",96.0,8.1,27158,0.20
301,22.364,581,2697,7.9,Dances with Wolves,1990-03-30,en,"['Adventure', 'Drama', 'Western']",96,Dances with Wolves,1990,PG-13,99348,181,"Adventure, Drama, Western",72.0,8.0,237023,184.21
302,67.643,546554,5909,7.9,Knives Out,2019-11-27,en,"['Mystery', 'Thriller', 'Comedy', 'Drama', 'Crime']",113,Knives Out,2019,PG-13,8946378,130,"Comedy, Crime, Drama",82.0,7.9,413276,165.36
303,12.685,934,266,7.9,Rififi,1955-04-13,fr,"['Action', 'Crime', 'Drama']",812,Rififi,1955,Not Rated,48021,118,"Crime, Drama, Thriller",97.0,8.2,27547,0.06
304,10.892,234200,926,7.9,Pride,2014-09-12,en,"['Drama', 'Comedy']",859,Pride,2014,R,3169706,119,"Biography, Comedy, Drama",79.0,7.8,51081,--
305,71.81,597,17998,7.9,Titanic,1997-11-18,en,"['Drama', 'Romance']",4,Titanic,1997,PG-13,120338,194,"Drama, Romance",75.0,7.8,1031584,659.33
306,13.219,303,920,7.9,Notorious,1946-08-21,en,"['Thriller', 'Drama', 'Romance']",516,Notorious,1946,Not Rated,38787,102,"Drama, Film-Noir, Romance",100.0,7.9,91249,10.46
307,18.164,14410,403,6.8,Notorious,2009-01-16,en,"['Drama', 'Music', 'History']",516,Notorious,1946,Not Rated,38787,102,"Drama, Film-Noir, Romance",100.0,7.9,91249,10.46
308,13.39,152742,1985,7.9,The Best Offer,2013-01-01,en,"['Drama', 'Romance', 'Crime', 'Mystery']",806,The Best Offer,2013,R,1924396,131,"Crime, Drama, Mystery",49.0,7.8,106437,0.09
309,13.653,696,1589,7.9,Manhattan,1979-04-25,en,"['Comedy', 'Drama', 'Romance']",318,Manhattan,1979,R,79522,96,"Comedy, Drama, Romance",83.0,7.9,130145,45.70
310,10.478,596,550,7.9,The Grapes of Wrath,1940-03-15,en,['Drama'],815,The Grapes of Wrath,1940,Passed,32551,129,"Drama, History",96.0,8.0,85018,0.06
311,24.341,453,7108,7.9,A Beautiful Mind,2001-12-11,en,"['Drama', 'Romance']",108,A Beautiful Mind,2001,PG-13,268978,135,"Biography, Drama",72.0,8.2,836129,170.74
312,10.669,144,722,7.8,Wings of Desire,1987-05-17,de,"['Drama', 'Fantasy', 'Romance']",630,Wings of Desire,1987,PG-13,93191,128,"Drama, Fantasy, Romance",79.0,8.0,63691,3.33
313,76.102,9479,6233,7.8,The Nightmare Before Christmas,1993-10-09,en,"['Fantasy', 'Animation', 'Family']",228,The Nightmare Before Christmas,1993,PG,107688,76,"Animation, Family, Fantasy",82.0,8.0,293236,75.08
314,5.752,16804,456,7.8,Departures,2008-09-13,ja,['Drama'],692,Departures,2008,PG-13,1069238,130,"Drama, Music",68.0,8.1,48053,1.50
315,13.279,826,1228,7.8,The Bridge on the River Kwai,1957-10-02,en,"['Drama', 'History', 'War']",325,The Bridge on the River Kwai,1957,PG,50212,161,"Adventure, Drama, War",87.0,8.1,200850,44.91
316,8.973,348892,291,7.8,Bajrangi Bhaijaan,2015-07-17,hi,"['Action', 'Comedy', 'Drama']",537,Bajrangi Bhaijaan,2015,Not Rated,3863552,163,"Action, Adventure, Comedy",,8.0,70827,8.18
317,16.969,613,2426,7.8,Downfall,2004-09-08,de,"['Drama', 'History', 'War']",579,Downfall,2004,R,363163,156,"Biography, Drama, History",82.0,8.2,327508,5.51
318,11.222,24238,1234,7.8,Mary and Max,2009-02-09,en,"['Animation', 'Comedy', 'Drama']",873,Mary and Max,2009,Not Rated,978762,92,"Animation, Comedy, Drama",,8.1,162514,--
319,11.437,113,623,7.8,"Spring, Summer, Fall, Winter... and Spring",2003-09-19,ko,['Drama'],656,"Spring, Summer, Fall, Winter... and Spring",2003,R,374546,103,"Drama, Romance",85.0,8.0,76274,2.38
320,12.437,925,976,7.8,Do the Right Thing,1989-06-14,en,['Drama'],399,Do the Right Thing,1989,R,97216,120,"Comedy, Drama",93.0,8.0,87647,27.55
321,17.869,265195,2093,7.8,Wild Tales,2014-08-21,es,"['Comedy', 'Drama', 'Thriller']",639,Wild Tales,2014,R,3011894,122,"Comedy, Drama, Thriller",77.0,8.1,173292,3.11
322,8.399,1908,233,7.8,Inherit the Wind,1960-06-24,en,"['Drama', 'History']",945,Inherit the Wind,1960,Passed,53946,128,"Biography, Drama, History",75.0,8.1,26949,--
323,10.297,169813,886,7.8,Short Term 12,2013-08-23,en,['Drama'],722,Short Term 12,2013,R,2370248,96,Drama,82.0,8.0,80586,1.01
324,17.34,5915,7163,7.8,Into the Wild,2007-09-11,en,"['Adventure', 'Drama']",452,Into the Wild,2007,R,758758,148,"Adventure, Biography, Drama",73.0,8.1,565281,18.35
325,162.471,556984,502,7.8,The Trial of the Chicago 7,2020-09-25,en,"['Drama', 'History', 'Thriller']",869,The Trial of the Chicago 7,2020,R,1070874,129,"Drama, History, Thriller",76.0,7.9,52718,--
326,20.209,6075,1970,7.8,Carlito's Way,1993-11-10,en,"['Crime', 'Thriller']",356,Carlito's Way,1993,R,106519,144,"Crime, Drama, Thriller",65.0,7.9,198440,36.95
327,39.614,492188,4188,7.8,Marriage Story,2019-11-06,en,['Drama'],674,Marriage Story,2019,R,7653254,137,"Comedy, Drama, Romance",94.0,8.0,235304,2.00
328,16.189,314365,6130,7.8,Spotlight,2015-11-06,en,"['Drama', 'Thriller', 'History']",324,Spotlight,2015,R,1895587,129,"Biography, Crime, Drama",93.0,8.1,412231,45.06
329,21.074,805,2459,7.8,Rosemary's Baby,1968-06-12,en,"['Drama', 'Horror', 'Mystery']",924,Rosemary's Baby,1968,Approved,63522,137,"Drama, Horror",96.0,8.0,190818,--
330,18.429,1280,666,7.8,3-Iron,2004-10-15,ko,"['Crime', 'Drama', 'Romance']",779,3-Iron,2004,R,423866,88,"Crime, Drama, Romance",72.0,8.0,49399,0.24
331,12.249,335578,985,7.8,Land of Mine,2015-12-03,da,"['Drama', 'History', 'War']",761,Land of Mine,2015,R,3841424,100,"Drama, History, War",75.0,7.8,34591,0.44
332,10.247,5961,428,7.8,Fanny and Alexander,1982-12-17,sv,"['Fantasy', 'Drama', 'Mystery']",593,Fanny and Alexander,1982,R,83922,188,Drama,100.0,8.1,56790,4.97
333,13.38,703,2696,7.8,Annie Hall,1977-04-19,en,"['Comedy', 'Drama', 'Romance']",347,Annie Hall,1977,PG,75686,93,"Comedy, Romance",92.0,8.0,249766,39.20
334,13.1,968,1758,7.8,Dog Day Afternoon,1975-09-21,en,"['Crime', 'Drama', 'Thriller']",303,Dog Day Afternoon,1975,R,72890,125,"Biography, Crime, Drama",86.0,8.0,232811,50.00
335,9.599,887,346,7.8,The Best Years of Our Lives,1946-12-25,en,"['Drama', 'Romance', 'War']",423,The Best Years of Our Lives,1946,Approved,36868,170,"Drama, Romance, War",93.0,8.0,56704,23.65
336,11.704,873,1014,7.8,The Color Purple,1985-12-18,en,['Drama'],191,The Color Purple,1985,PG-13,88939,154,Drama,78.0,7.8,77286,98.47
337,16.671,762,3904,7.8,Monty Python and the Holy Grail,1975-05-25,en,"['Adventure', 'Comedy', 'Fantasy']",704,Monty Python and the Holy Grail,1975,PG,71853,91,"Adventure, Comedy, Fantasy",91.0,8.2,495616,1.23
338,47.956,12,14206,7.8,Finding Nemo,2003-05-30,en,"['Animation', 'Family']",18,Finding Nemo,2003,G,266543,100,"Animation, Adventure, Comedy",90.0,8.1,936586,380.84
339,32.277,14069,1295,7.8,The Girl Who Leapt Through Time,2006-07-15,ja,"['Fantasy', 'Animation', 'Drama', 'Science Fiction']",874,The Girl Who Leapt Through Time,2006,TV-PG,808506,98,"Animation, Adventure, Comedy",,7.7,59397,--
340,13.67,13855,641,7.8,The Chaser,2008-02-14,ko,"['Crime', 'Drama', 'Thriller']",867,The Chaser,2008,Not Rated,1190539,125,"Action, Crime, Thriller",64.0,7.8,57203,--
341,10.272,990,572,7.8,The Hustler,1961-09-25,en,['Drama'],535,The Hustler,1961,Not Rated,54997,134,"Drama, Sport",90.0,8.0,74447,8.28
342,26.176,142,4599,7.8,Brokeback Mountain,2005-09-10,en,"['Drama', 'Romance']",208,Brokeback Mountain,2005,R,388795,134,"Drama, Romance",87.0,7.7,319507,83.04
343,29.679,16859,2323,7.8,Kiki's Delivery Service,1989-07-29,ja,"['Animation', 'Adventure', 'Drama', 'Fantasy', 'Family']",898,Kiki's Delivery Service,1989,G,97814,103,"Animation, Adventure, Drama",83.0,7.8,120679,--
344,20.636,141,8717,7.8,Donnie Darko,2001-10-26,en,"['Fantasy', 'Drama', 'Mystery']",693,Donnie Darko,2001,R,246578,113,"Drama, Mystery, Sci-Fi",88.0,8.0,733040,1.48
345,12.667,553,1579,7.8,Dogville,2003-05-19,en,"['Crime', 'Drama', 'Thriller']",689,Dogville,2003,R,276919,178,"Crime, Drama",60.0,8.0,136219,1.53
346,71.024,263115,14935,7.8,Logan,2017-02-28,en,"['Action', 'Drama', 'Science Fiction']",68,Logan,2017,R,3315342,137,"Action, Drama, Sci-Fi",77.0,8.1,635788,226.28
347,116.345,674,14321,7.8,Harry Potter and the Goblet of Fire,2005-11-16,en,"['Adventure', 'Fantasy', 'Family']",43,Harry Potter and the Goblet of Fire,2005,PG-13,330373,157,"Adventure, Family, Fantasy",81.0,7.7,537798,290.01
348,29.778,665,1606,7.8,Ben-Hur,1959-12-26,en,"['Adventure', 'History', 'Drama']",229,Ben-Hur,1959,G,52618,212,"Adventure, Drama, History",90.0,8.1,216685,74.70
349,26.279,271969,1271,5.6,Ben-Hur,2016-08-17,en,"['Action', 'Adventure', 'Drama']",229,Ben-Hur,1959,G,52618,212,"Adventure, Drama, History",90.0,8.1,216685,74.70
350,14.418,80,2064,7.8,Before Sunset,2004-02-10,en,"['Drama', 'Romance']",572,Before Sunset,2004,R,381681,80,"Drama, Romance",90.0,8.1,231799,5.82
351,16.22,1480,884,7.8,Touch of Evil,1958-03-30,en,"['Crime', 'Thriller']",659,Touch of Evil,1958,PG-13,52311,95,"Crime, Drama, Film-Noir",99.0,8.0,97556,2.24
352,62.769,585,13358,7.8,"Monsters, Inc.",2001-11-01,en,"['Animation', 'Comedy', 'Family']",44,"Monsters, Inc.",2001,G,198781,92,"Animation, Adventure, Comedy",79.0,8.0,803318,289.92
353,13.733,702,796,7.8,A Streetcar Named Desire,1951-09-18,en,['Drama'],540,A Streetcar Named Desire,1951,PG,44081,122,Drama,97.0,8.0,98002,8.00
354,18.913,11005,1537,7.8,Awakenings,1990-03-15,en,['Drama'],293,Awakenings,1990,PG-13,99077,121,"Biography, Drama",74.0,7.8,122441,52.10
355,30.266,89,6816,7.8,Indiana Jones and the Last Crusade,1989-05-24,en,"['Adventure', 'Action']",88,Indiana Jones and the Last Crusade,1989,PG-13,97576,127,"Action, Adventure",65.0,8.2,683327,197.17
356,7.199,534780,200,7.8,Andhadhun,2018-10-05,hi,"['Crime', 'Thriller', 'Comedy']",698,Andhadhun,2018,Not Rated,8108198,139,"Crime, Drama, Music",,8.3,68297,1.37
357,10.705,261,439,7.8,Cat on a Hot Tin Roof,1958-09-20,en,"['Drama', 'Romance']",459,Cat on a Hot Tin Roof,1958,Not Rated,51459,108,Drama,84.0,8.0,44399,17.57
358,10.832,776,307,7.8,The Rules of the Game,1939-06-08,fr,"['Drama', 'Comedy', 'Romance']",988,The Rules of the Game,1939,Not Rated,31885,110,"Comedy, Drama",,8.0,26361,--
359,13.079,903,832,7.8,Cool Hand Luke,1967-06-22,en,"['Crime', 'Drama']",470,Cool Hand Luke,1967,GP,61512,127,"Crime, Drama",92.0,8.1,159695,16.22
360,10.34,143,412,7.8,All Quiet on the Western Front,1930-04-29,en,"['Drama', 'War']",633,All Quiet on the Western Front,1930,Passed,20629,152,"Drama, War",91.0,8.0,56762,3.27
361,24.772,59440,2842,7.8,Warrior,2011-09-09,en,"['Action', 'Drama']",485,Warrior,2011,PG-13,1291584,140,"Action, Drama, Sport",71.0,8.2,431065,13.66
362,10.246,10775,942,7.8,Infernal Affairs,2002-12-12,cn,"['Drama', 'Action', 'Thriller', 'Crime', 'Mystery']",790,Infernal Affairs,2002,R,338564,101,"Action, Crime, Drama",75.0,8.0,117023,0.17
363,13.705,963,981,7.8,The Maltese Falcon,1941-10-18,en,"['Crime', 'Mystery', 'Thriller']",668,The Maltese Falcon,1941,Not Rated,33870,100,"Film-Noir, Mystery",96.0,8.0,147562,2.11
364,18.442,2108,5893,7.8,The Breakfast Club,1985-02-15,en,"['Comedy', 'Drama']",317,The Breakfast Club,1985,R,88847,97,"Comedy, Drama",66.0,7.8,352912,45.88
365,10.446,136,652,7.8,Freaks,1932-02-12,en,"['Drama', 'Horror']",995,Freaks,1932,Not Rated,22913,64,"Drama, Horror",80.0,7.9,41668,--
366,64.067,539892,520,6.8,Freaks,2018-09-08,en,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']",995,Freaks,1932,Not Rated,22913,64,"Drama, Horror",80.0,7.9,41668,--
367,21.403,107,6098,7.8,Snatch,2000-09-01,en,"['Crime', 'Comedy']",389,Snatch,2000,R,208092,102,"Comedy, Crime",55.0,8.3,772689,30.33
368,50.949,10193,10782,7.8,Toy Story 3,2010-06-16,en,"['Animation', 'Family', 'Comedy']",13,Toy Story 3,2010,G,435761,103,"Animation, Adventure, Comedy",92.0,8.3,746762,415.00
369,18.791,2118,3028,7.8,L.A. Confidential,1997-09-19,en,"['Crime', 'Thriller']",249,L.A. Confidential,1997,R,119488,138,"Crime, Drama, Mystery",90.0,8.2,525792,64.62
370,28.129,117,3725,7.8,The Untouchables,1987-06-03,en,"['Crime', 'Drama', 'History', 'Thriller']",221,The Untouchables,1987,R,94226,119,"Crime, Drama, Thriller",79.0,7.9,276705,76.27
371,17.892,587,5104,7.8,Big Fish,2003-12-25,en,"['Adventure', 'Fantasy', 'Drama']",246,Big Fish,2003,PG-13,319061,125,"Adventure, Drama, Fantasy",58.0,8.0,411455,66.26
372,17.135,4977,1230,7.8,Paprika,2006-10-01,ja,"['Animation', 'Drama', 'Mystery', 'Science Fiction', 'Thriller']",732,Paprika,2006,R,851578,90,"Animation, Drama, Fantasy",81.0,7.7,69693,0.88
373,13.019,262,1270,7.8,The King of Comedy,1982-12-18,en,"['Comedy', 'Drama']",654,The King of Comedy,1982,PG,85794,109,"Comedy, Crime, Drama",73.0,7.8,86047,2.50
374,12.385,86837,1004,7.8,Amour,2012-07-01,fr,"['Drama', 'Romance']",554,Amour,2012,PG-13,1602620,127,"Drama, Romance",94.0,7.9,91942,6.74
375,84.506,12444,13595,7.8,Harry Potter and the Deathly Hallows: Part 1,2010-10-17,en,"['Adventure', 'Fantasy']",38,Harry Potter and the Deathly Hallows: Part 1,2010,PG-13,926084,146,"Adventure, Family, Fantasy",65.0,7.7,469398,295.98
376,45.191,10191,9467,7.8,How to Train Your Dragon,2010-03-10,en,"['Fantasy', 'Adventure', 'Animation', 'Family']",73,How to Train Your Dragon,2010,PG,892769,98,"Animation, Action, Adventure",75.0,8.1,657573,217.58
377,37.276,277216,2653,7.8,Straight Outta Compton,2015-08-13,en,"['Drama', 'Music']",118,Straight Outta Compton,2015,R,1398426,147,"Biography, Drama, History",72.0,7.8,177400,161.20
378,18.596,11621,1888,7.8,Porco Rosso,1992-07-18,ja,"['Comedy', 'Animation', 'Adventure']",897,Porco Rosso,1992,PG,104652,94,"Animation, Adventure, Comedy",83.0,7.7,75710,--
379,12.936,30018,669,7.8,Mother,2009-05-28,ko,"['Crime', 'Drama', 'Mystery', 'Thriller']",752,Mother,2009,R,1216496,129,"Crime, Drama, Mystery",79.0,7.8,50550,0.55
380,90.631,177572,12178,7.8,Big Hero 6,2014-10-24,en,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']",70,Big Hero 6,2014,PG,2245084,102,"Animation, Action, Adventure",74.0,7.8,404822,222.53
381,10.585,8327,491,7.8,The Holy Mountain,1973-05-01,es,['Drama'],811,The Holy Mountain,1973,R,71615,114,"Adventure, Drama, Fantasy",76.0,7.9,36055,0.06
382,11.965,845,963,7.8,Strangers on a Train,1951-06-27,en,"['Crime', 'Thriller']",543,Strangers on a Train,1951,PG,44079,101,"Crime, Film-Noir, Thriller",88.0,7.9,122077,7.63
383,35.692,149870,1783,7.8,The Wind Rises,2013-07-20,ja,"['Animation', 'War', 'History', 'Drama', 'Romance']",585,The Wind Rises,2013,PG-13,2013293,126,"Animation, Biography, Drama",83.0,7.8,71624,5.21
384,15.028,380,4119,7.8,Rain Man,1988-12-11,en,['Drama'],101,Rain Man,1988,R,95953,133,Drama,65.0,8.0,468137,178.80
385,15.9,2440,305,7.8,Joint Security Area,2000-09-09,ko,"['War', 'Drama', 'Thriller', 'Action']",885,Joint Security Area,2000,Not Rated,260991,110,"Action, Drama, Thriller",58.0,7.8,25977,--
386,14.397,3114,804,7.8,The Searchers,1956-05-07,en,['Western'],954,The Searchers,1956,Passed,49730,119,"Adventure, Drama, Western",94.0,7.9,79258,--
387,12.961,891,1080,7.8,All the President's Men,1976-04-04,en,"['Drama', 'History', 'Mystery', 'Thriller']",236,All the President's Men,1976,PG,74119,138,"Biography, Drama, History",84.0,8.0,101046,70.60
388,10.49,404,887,7.8,The Straight Story,1999-10-15,en,['Drama'],562,The Straight Story,1999,G,166896,112,"Biography, Drama",86.0,8.0,80785,6.20
389,12.658,371645,1279,7.8,Hunt for the Wilderpeople,2016-03-31,en,"['Adventure', 'Comedy', 'Drama']",586,Hunt for the Wilderpeople,2016,PG-13,4698684,101,"Adventure, Comedy, Drama",81.0,7.9,107486,5.20
390,15.44,9800,2767,7.8,Philadelphia,1993-12-22,en,['Drama'],217,Philadelphia,1993,PG-13,107818,125,Drama,66.0,7.7,221380,77.32
391,12.976,982,387,7.8,The Manchurian Candidate,1962-10-24,en,"['Thriller', 'Drama']",936,The Manchurian Candidate,1962,PG-13,56218,126,"Drama, Thriller",94.0,7.9,70558,--
392,15.174,14462,959,6.4,The Manchurian Candidate,2004-07-30,en,"['Drama', 'Thriller', 'Mystery']",936,The Manchurian Candidate,1962,PG-13,56218,126,"Drama, Thriller",94.0,7.9,70558,--
393,16.01,525,2749,7.8,The Blues Brothers,1980-06-16,en,"['Music', 'Comedy', 'Action', 'Crime']",266,The Blues Brothers,1980,R,80455,133,"Action, Adventure, Comedy",60.0,7.9,180576,57.23
394,9.087,10633,564,7.8,In the Heat of the Night,1967-08-02,en,"['Crime', 'Drama', 'Mystery', 'Thriller']",421,In the Heat of the Night,1967,Not Rated,61811,110,"Crime, Drama, Mystery",75.0,7.9,66805,24.38
395,11.084,297222,585,7.7,PK,2014-12-18,hi,"['Comedy', 'Drama']",513,PK,2014,Not Rated,2338151,153,"Comedy, Drama, Musical",,8.1,159434,10.62
396,10.617,108,938,7.7,Three Colors: Blue,1993-09-08,fr,['Drama'],701,Three Colors: Blue,1993,R,108394,94,"Drama, Music, Mystery",85.0,7.9,87726,1.32
397,31.555,84892,7621,7.7,The Perks of Being a Wallflower,2012-09-20,en,['Drama'],456,The Perks of Being a Wallflower,2012,PG-13,1659337,103,"Drama, Romance",67.0,8.0,455873,17.74
398,13.677,49797,1359,7.7,I Saw the Devil,2010-08-12,ko,"['Thriller', 'Horror']",799,I Saw the Devil,2010,Not Rated,1588170,144,"Action, Crime, Drama",67.0,7.8,108537,0.13
399,8.405,137182,760,7.7,The Broken Circle Breakdown,2012-10-09,nl,['Drama'],787,The Broken Circle Breakdown,2012,Not Rated,2024519,111,"Drama, Music, Romance",70.0,7.8,38940,0.18
400,13.021,981,489,7.7,The Philadelphia Story,1940-12-05,en,"['Comedy', 'Romance']",986,The Philadelphia Story,1940,Not Rated,32904,112,"Comedy, Romance",96.0,7.9,62637,--
401,108.498,269149,12295,7.7,Zootopia,2016-02-11,en,"['Animation', 'Adventure', 'Family', 'Comedy']",23,Zootopia,2016,PG,2948356,108,"Animation, Adventure, Comedy",78.0,8.0,426153,341.27
402,38.694,10020,7234,7.7,Beauty and the Beast,1991-11-13,en,"['Romance', 'Family', 'Animation', 'Fantasy']",72,Beauty and the Beast,1991,G,101414,84,"Animation, Family, Fantasy",95.0,8.0,413355,218.97
403,11.282,648,365,7.6,Beauty and the Beast,1946-10-29,fr,"['Drama', 'Fantasy', 'Romance']",72,Beauty and the Beast,1991,G,101414,84,"Animation, Family, Fantasy",95.0,8.0,413355,218.97
404,56.867,321612,12924,7.0,Beauty and the Beast,2017-03-16,en,"['Family', 'Fantasy', 'Romance']",72,Beauty and the Beast,1991,G,101414,84,"Animation, Family, Fantasy",95.0,8.0,413355,218.97
405,13.9,197796,1568,6.0,Beauty and the Beast,2014-02-12,fr,"['Fantasy', 'Romance']",72,Beauty and the Beast,1991,G,101414,84,"Animation, Family, Fantasy",95.0,8.0,413355,218.97
406,54.112,49026,16860,7.7,The Dark Knight Rises,2012-07-16,en,"['Action', 'Crime', 'Drama', 'Thriller']",9,The Dark Knight Rises,2012,PG-13,1345836,164,"Action, Adventure",78.0,8.4,1495610,448.14
407,8.58,11787,366,7.7,Harvey,1950-12-04,en,"['Comedy', 'Fantasy']",971,Harvey,1950,Approved,42546,104,"Comedy, Drama, Fantasy",,7.9,52205,--
408,11.544,309,534,7.7,The Celebration,1998-06-19,da,['Drama'],685,The Celebration,1998,R,154420,105,Drama,82.0,8.0,77055,1.65
409,20.097,12405,7694,7.7,Slumdog Millionaire,2008-05-12,en,"['Drama', 'Romance']",131,Slumdog Millionaire,2008,R,1010048,120,"Drama, Romance",84.0,8.0,790987,141.32
410,35.327,1366,4997,7.7,Rocky,1976-11-21,en,['Drama'],163,Rocky,1976,PG,75148,120,"Drama, Sport",70.0,8.1,511129,117.24
411,16.345,164,2963,7.7,Breakfast at Tiffany's,1961-10-06,en,"['Comedy', 'Drama', 'Romance']",944,Breakfast at Tiffany's,1961,Approved,54698,115,"Comedy, Drama, Romance",76.0,7.6,164474,--
412,30.554,792,2864,7.7,Platoon,1986-12-19,en,"['Drama', 'War', 'Action']",133,Platoon,1986,R,91763,120,"Drama, War",92.0,8.1,376484,138.53
413,21.142,45269,6360,7.7,The King's Speech,2010-09-06,en,"['Drama', 'History']",132,The King's Speech,2010,R,1504320,118,"Biography, Drama, History",88.0,8.0,632471,138.80
414,9.188,1628,562,7.7,Jules and Jim,1962-01-23,fr,"['Drama', 'Romance']",942,Jules and Jim,1962,Not Rated,55032,105,"Drama, Romance",97.0,7.8,36959,--
415,20.048,322,4198,7.7,Mystic River,2003-10-07,en,"['Thriller', 'Crime', 'Drama', 'Mystery']",201,Mystic River,2003,R,327056,138,"Crime, Drama, Mystery",84.0,7.9,414583,90.14
416,9.94,11686,536,7.7,Love and Death,1975-06-10,en,"['Comedy', 'History']",914,Love and Death,1975,PG,73312,85,"Comedy, War",89.0,7.7,35585,--
417,10.692,8416,363,7.7,The Conformist,1970-10-21,it,['Drama'],753,The Conformist,1970,R,65571,113,Drama,100.0,8.0,26509,0.54
418,8.483,11902,375,7.7,Underground,1995-04-11,sr,"['Comedy', 'Drama', 'War']",789,Underground,1995,Not Rated,114787,167,"Comedy, Drama, War",,8.1,54581,0.17
419,36.225,1417,7632,7.7,Pan's Labyrinth,2006-08-25,es,"['Fantasy', 'Drama', 'War']",354,Pan's Labyrinth,2006,R,457430,118,"Drama, Fantasy, War",98.0,8.2,611947,37.63
420,7.595,238628,270,7.7,Tangerines,2013-10-16,et,"['Drama', 'War']",795,Tangerines,2013,Not Rated,2991224,87,"Drama, War",73.0,8.2,38617,0.14
421,11.838,11697,639,7.7,The Man Who Shot Liberty Valance,1962-04-22,en,['Western'],937,The Man Who Shot Liberty Valance,1962,Not Rated,56217,123,"Drama, Western",94.0,8.1,67879,--
422,11.095,632,334,7.7,Stalag 17,1953-05-29,en,['War'],965,Stalag 17,1953,Not Rated,46359,120,"Comedy, Drama, War",84.0,8.0,50643,--
423,11.925,14811,303,7.7,Fiddler on the Roof,1971-11-03,en,"['Drama', 'Romance']",212,Fiddler on the Roof,1971,G,67093,181,"Drama, Family, Musical",67.0,8.0,38779,80.50
424,17.172,1700,2923,7.7,Misery,1990-11-30,en,"['Drama', 'Thriller']",255,Misery,1990,R,100157,107,"Drama, Thriller",75.0,7.8,181648,61.28
425,25.808,273248,10367,7.7,The Hateful Eight,2015-12-25,en,"['Crime', 'Drama', 'Mystery', 'Western']",280,The Hateful Eight,2015,R,3460252,168,"Crime, Drama, Mystery",68.0,7.8,505717,54.12
426,12.255,343,634,7.7,Harold and Maude,1971-12-20,en,"['Comedy', 'Drama', 'Romance']",921,Harold and Maude,1971,PG,67185,91,"Comedy, Drama, Romance",62.0,7.9,70031,--
